pickup_date,day of week,avg fares,total fares,tip percentage,duration,frequency_of_rides,avg trip distance,tip amount avg,avg passengers,sum of passengers,avg fare per mile,Bronx_Pickups,Brooklyn_Pickups,EWR_Pickups,Manhattan_Pickups,Queens_Pickups,Staten Island_Pickups,Unknown_Pickups,Bronx_Dropoffs,Brooklyn_Dropoffs,EWR_Dropoffs,Manhattan_Dropoffs,Queens_Dropoffs,Staten Island_Dropoffs,Unknown_Dropoffs
2017-04-05,Wednesday,12.83353568903574,4447269.29,14.990291042168934,14.572697514921533,346535,2.886893156535415,1.9237843507870778,1.5936052635375937,552240,6.20628404540218,261.0,4031.0,2.0,318551.0,19469.0,1.0,4183.0,1847.0,15011.0,689.0,308728.0,15805.0,81.0,3706.0
2017-04-06,Thursday,13.027957364006603,4679994.04,14.932582905597034,15.472977253936927,359227,2.807639487009607,1.9454105342861199,1.590445595681839,571331,6.630803189200149,185.0,4272.0,3.0,330505.0,19647.0,20.0,4537.0,1780.0,15034.0,842.0,319779.0,16903.0,99.0,3952.0
2017-04-07,Friday,13.148314053297415,4978346.15,14.49331280429345,14.979823002227329,378630,2.9711616617806302,1.9056262842352694,1.617119615455722,612290,6.362065922034726,242.0,5010.0,3.0,343209.0,24378.0,7.0,5729.0,2155.0,17288.0,850.0,333363.0,18857.0,102.0,5107.0
2017-04-08,Saturday,12.48167453734312,4493228.09,13.082961475031643,13.820338244635439,359986,2.865486824487619,1.6329726711594341,1.685321095820393,606692,6.000108128463069,315.0,8156.0,1.0,328586.0,16737.0,23.0,6129.0,2551.0,20148.0,514.0,315001.0,15243.0,107.0,5667.0
2017-04-09,Sunday,12.932283949630094,4043239.78,13.289251175699505,13.373049584142287,312647,3.2172499976011286,1.7186036968210154,1.6751416133850636,523728,5.556063297305956,359.0,7143.0,7.0,279608.0,20083.0,14.0,5398.0,2392.0,18839.0,767.0,267305.0,17596.0,76.0,4948.0
2017-04-10,Monday,12.974635914786614,3673742.21,13.669029596935165,13.980890794449074,283148,3.0598197409128796,1.7735068232867617,1.6223741647477645,459372,6.030326481607688,247.0,3107.0,2.0,256209.0,19596.0,0.0,3955.0,1879.0,11917.0,541.0,251055.0,13600.0,65.0,3536.0
2017-04-11,Tuesday,12.589193839786441,3881261.05,13.932771927309554,13.614219491125015,308301,2.915845553533722,1.754023665184349,1.6191222214653862,499177,6.006991887795237,279.0,3489.0,4.0,282985.0,18124.0,3.0,3389.0,2085.0,13292.0,499.0,275021.0,13786.0,64.0,2992.0
2017-04-12,Wednesday,12.83189443399014,4125518.22,14.140979845193847,14.171075825674043,321505,2.910647237212485,1.8145556056670968,1.6167089158800019,519780,6.236652128213605,195.0,3419.0,3.0,295585.0,18608.0,28.0,3621.0,1960.0,13572.0,577.0,286241.0,15298.0,93.0,3162.0
2017-04-13,Thursday,13.45956168186051,4538537.28,14.069742972343724,15.869583696621373,337198,2.9708511319758717,1.8937257338418378,1.6221122307961495,546973,6.499446006529411,191.0,3785.0,2.0,309113.0,19367.0,31.0,4683.0,1817.0,14756.0,701.0,298222.0,16711.0,126.0,4225.0
2017-04-14,Friday,12.593285097586186,4142435.2,13.390789552966332,13.48263690439999,328940,2.927379157293123,1.6863403052228372,1.6632486167690157,547109,5.961029882441001,244.0,4443.0,3.0,302019.0,17279.0,8.0,4876.0,2074.0,15372.0,817.0,289195.0,16187.0,95.0,4426.0
2017-04-15,Saturday,12.100946183813727,3739821.62,12.241982546750451,12.771525719512143,309052,2.832674501378409,1.4813957198141412,1.7030402650686616,526328,5.794404140132095,285.0,6519.0,0.0,285196.0,12670.0,2.0,4334.0,2405.0,17085.0,446.0,269926.0,14579.0,71.0,3938.0
2017-04-16,Sunday,12.966351500068331,3605345.9,12.705132120610122,12.862208899470367,278054,3.295348385565394,1.6473920893063938,1.689229430254555,469697,5.4161954743331515,365.0,6123.0,4.0,249144.0,19267.0,21.0,3101.0,2572.0,17248.0,666.0,236788.0,17241.0,99.0,2784.0
2017-04-17,Monday,12.964185448560025,3615179.79,14.099045679827723,13.100252397567708,278859,3.2035451608160397,1.8278264284100567,1.6114021781617234,449354,5.70768732478575,219.0,2784.0,1.0,249495.0,22757.0,5.0,3569.0,1872.0,12082.0,534.0,245864.0,14668.0,53.0,3135.0
2017-04-18,Tuesday,12.911559934420143,4173919.98,14.526021172068566,14.127894175147707,323270,2.9775278869056825,1.8755359297181922,1.6075911776533547,519686,6.166223508786781,189.0,3326.0,1.0,293097.0,22009.0,17.0,4576.0,1808.0,14084.0,496.0,287658.0,14318.0,90.0,4156.0
2017-04-19,Wednesday,12.998169797930752,4524000.0,14.78508465959328,15.009280541916032,348049,2.8896106870009683,1.9217904088217463,1.5955828058692885,555341,6.344709440996266,213.0,3736.0,3.0,318184.0,21212.0,42.0,4611.0,1904.0,15166.0,527.0,309467.0,16005.0,113.0,4037.0
2017-04-20,Thursday,13.445966989453876,4801527.92,14.763867498244185,15.837527000057875,357098,2.9454823605844895,1.9851447501806225,1.593086491663353,568888,6.469787206224612,194.0,4038.0,1.0,327494.0,21001.0,3.0,4322.0,1810.0,16035.0,722.0,316952.0,17019.0,89.0,3778.0
2017-04-21,Friday,13.357187660640992,5014942.75,14.107758059650829,15.909634908247636,375449,2.9146452114668033,1.8843997187367658,1.6124586828037897,605396,6.562352815949272,255.0,5398.0,4.0,343725.0,21495.0,29.0,4475.0,2148.0,16727.0,748.0,332477.0,18664.0,106.0,3813.0
2017-04-22,Saturday,13.043614514541233,4544695.3,13.193257642597073,15.336027902865194,348423,2.8437420606561563,1.7208776688106124,1.6779948510861797,584652,6.516533954400194,269.0,6434.0,1.0,321098.0,16175.0,32.0,4343.0,2330.0,18139.0,548.0,307309.0,15575.0,117.0,3777.0
2017-04-23,Sunday,13.291852030627407,4213131.63,13.65942226685189,13.968097975314251,316971,3.298916083805774,1.815590195948525,1.6601455653671786,526218,5.586090973478119,280.0,6149.0,2.0,284369.0,22041.0,2.0,4082.0,2454.0,18340.0,705.0,272004.0,19028.0,80.0,3668.0
2017-04-24,Monday,13.655299365298648,4191029.86,13.98115331013175,13.928945270584352,306916,3.1002168997380393,1.909168339219852,1.5881446389240053,487427,6.073828982789562,200.0,3313.0,2.0,276879.0,22758.0,14.0,3693.0,1906.0,12919.0,572.0,272511.0,15095.0,76.0,3190.0
2017-04-25,Tuesday,12.718772905000895,4336071.34,14.744644169069415,14.998089086654993,340919,2.748816845057037,1.875337807514395,1.5861333630569139,540743,6.6243700579486235,185.0,3872.0,2.0,313655.0,19155.0,23.0,3991.0,1681.0,14288.0,512.0,306431.0,13890.0,87.0,3366.0
2017-04-26,Wednesday,13.366739437012018,4559033.92,14.989041362517433,15.925278557180818,341073,2.9421926391124478,2.003546103033661,1.5844467313449027,540412,6.570351187072954,159.0,3730.0,0.0,311258.0,21919.0,26.0,3923.0,1681.0,14513.0,613.0,304417.0,15607.0,104.0,3389.0
2017-04-27,Thursday,13.543211342697784,4679057.63,14.792149717549,16.493849574470342,345491,2.935835607874011,2.0033320983759344,1.592038576981745,550035,6.551739045329265,198.0,4027.0,2.0,318174.0,19319.0,11.0,3722.0,1725.0,15176.0,719.0,307133.0,16802.0,89.0,3190.0
2017-04-28,Friday,13.75839629689143,4880502.16,14.245440063487239,16.393884392498688,354729,3.03602279486594,1.9599440981707164,1.607071877405005,570075,6.436565115631085,272.0,5257.0,0.0,322465.0,22702.0,9.0,3979.0,2234.0,17528.0,821.0,311037.0,18789.0,80.0,3427.0
2017-04-29,Saturday,12.576387007324875,4517274.72,12.933318786509403,14.200066724760825,359187,2.876772266256852,1.6265442234824758,1.6783847967771661,602854,5.930085946638141,444.0,7488.0,1.0,331221.0,15964.0,15.0,4023.0,3090.0,19292.0,489.0,316444.0,15651.0,91.0,3510.0
2017-04-30,Sunday,13.163303388889425,4101382.58,13.508602750246235,13.796972711935304,311577,3.262159016872234,1.7781783636147726,1.6643462129746418,518572,5.599425688277656,281.0,5935.0,1.0,280013.0,21279.0,0.0,4028.0,2527.0,17381.0,725.0,268280.0,18356.0,67.0,3581.0
2017-05-01,Monday,13.027430106091947,3904841.9,14.451084690522297,13.986041624963857,299740,3.087058884366451,1.882604957629946,1.5967405084406485,478607,6.008540693513381,255.0,3103.0,4.0,270486.0,22173.0,0.0,3644.0,1853.0,12521.0,554.0,266217.0,14737.0,60.0,3141.0
2017-05-02,Tuesday,13.209358112937814,4342774.62,14.78896480241473,15.134097252850314,328765,2.9463321825620126,1.9535273219472877,1.5929098292093136,523693,6.349159097393433,166.0,3625.0,0.0,299865.0,21076.0,4.0,3995.0,1686.0,14245.0,561.0,293585.0,14489.0,83.0,3454.0
2017-05-03,Wednesday,13.080657508937994,4474618.24,14.965458595189563,15.248413329474575,342079,2.8976101426863385,1.9575803834786702,1.5860956094937135,542570,6.3627589710190255,204.0,3854.0,0.0,313776.0,19555.0,3.0,4663.0,1804.0,14660.0,663.0,304502.0,15720.0,58.0,4055.0
2017-05-04,Thursday,13.141772114812992,4620160.83,14.956111170701389,15.430113521616326,351563,2.917906036755859,1.965498047291666,1.594715598626704,560643,6.319067788010851,173.0,4095.0,0.0,322902.0,19596.0,2.0,4742.0,1788.0,15597.0,725.0,311482.0,17067.0,55.0,4207.0
2017-05-05,Friday,13.233753812526833,4746762.22,14.272673847985587,15.938905151952778,358686,2.819898406963193,1.8888105195073128,1.6121928371890735,578271,6.784066397134538,271.0,4792.0,8.0,331013.0,18503.0,0.0,4059.0,2122.0,16178.0,735.0,317753.0,17645.0,77.0,3414.0
2017-05-06,Saturday,12.450472221766946,4557843.97,13.309370044100039,13.718663463342057,366078,2.896433792798256,1.6570794202328465,1.6723048093575685,612194,5.871703026833279,281.0,9128.0,4.0,334294.0,17884.0,0.0,4441.0,2583.0,23081.0,521.0,318492.0,16779.0,76.0,3857.0
2017-05-07,Sunday,13.2597711305767,4159802.36,13.736831718129993,13.877291403689961,313716,3.307429490367084,1.8214724464165042,1.6567149906284666,519738,5.484498024721829,264.0,8104.0,5.0,279022.0,22325.0,1.0,3953.0,2302.0,20399.0,925.0,266288.0,19514.0,66.0,3490.0
2017-05-08,Monday,12.983583197973054,3940660.32,14.609243204194774,14.258607925248178,303511,3.049946295191937,1.896803246010853,1.5909769332907209,482879,6.00848305133827,170.0,3110.0,0.0,274128.0,21974.0,3.0,4099.0,1547.0,12316.0,564.0,270181.0,14625.0,67.0,3622.0
2017-05-09,Tuesday,13.032318392344731,4260082.43,14.837203748660798,15.039259252461102,326886,2.8863690093794165,1.9336316330463832,1.589171760185508,519478,6.339307220828367,169.0,3615.0,3.0,298573.0,19817.0,2.0,4672.0,1537.0,13639.0,557.0,291738.0,14628.0,73.0,4113.0
2017-05-10,Wednesday,13.224369584653909,4452103.04,14.944144239752365,15.518121402764617,336659,2.908983155061947,1.976268865528621,1.5856460097606182,533822,6.416128114518293,165.0,3626.0,3.0,308273.0,19589.0,0.0,4956.0,1550.0,14570.0,590.0,299068.0,15730.0,74.0,4405.0
2017-05-11,Thursday,13.701721127137064,4715639.15,14.83508232388816,16.533706459711066,344164,2.951725572692089,2.03266160900036,1.5895532362478353,547067,6.600034961855485,191.0,4137.0,0.0,315205.0,19605.0,3.0,4985.0,1732.0,15264.0,753.0,304546.0,16705.0,60.0,4446.0
2017-05-12,Friday,13.576064578635549,4750251.42,14.388873126214444,16.294435108416998,349899,2.9627101535014386,1.9534427077528087,1.6124310158074187,564188,6.46821075495936,292.0,5056.0,3.0,319051.0,20203.0,3.0,5249.0,2122.0,16257.0,864.0,307009.0,18284.0,72.0,4622.0
2017-05-13,Saturday,11.7960139707547,4324690.03,13.134341098661354,13.14976124429364,366623,2.6679333811572103,1.5493287109646696,1.6771124561197743,614868,6.143208179082936,273.0,6458.0,1.0,339432.0,15645.0,12.0,4737.0,2332.0,17613.0,455.0,326021.0,15316.0,82.0,4213.0
2017-05-14,Sunday,13.16966828556227,3861399.42,13.474922260178928,14.039417606853931,293204,3.2937917286258034,1.774602563402955,1.678312710604221,492088,5.524028436120726,371.0,5543.0,2.0,261364.0,21770.0,2.0,4120.0,2424.0,16397.0,652.0,252301.0,17071.0,61.0,3674.0
2017-05-15,Monday,13.613971398315377,4203899.07,14.549583132594094,15.411148190967197,308793,3.1506360571645082,1.9807760862454784,1.6035175667842212,495155,6.2144616907737396,196.0,3496.0,0.0,276998.0,23304.0,5.0,4732.0,1654.0,13430.0,578.0,272882.0,15306.0,45.0,4276.0
2017-05-16,Tuesday,13.391944369470684,4465543.85,14.679066694194484,15.779890688259108,333450,2.948054430949168,1.9658124456440247,1.5984855300644774,533015,6.398624144686697,210.0,3530.0,0.0,304131.0,20873.0,2.0,4660.0,1692.0,13903.0,481.0,297797.0,14762.0,53.0,4151.0
2017-05-17,Wednesday,13.487922787248111,4692043.7,14.713360619382126,16.203979264284552,347870,2.9194375197631297,1.9845267197516314,1.5984850662603847,556065,6.550477065504296,231.0,4062.0,1.0,318723.0,20286.0,0.0,4498.0,2068.0,14695.0,711.0,309484.0,16212.0,60.0,3963.0
2017-05-18,Thursday,14.592575560191378,5029462.5,14.315983666246643,17.769750874535895,344659,3.04055826193426,2.089070733681697,1.6036633310025272,552717,7.418853495949715,223.0,5226.0,4.0,313014.0,21704.0,2.0,4430.0,1939.0,15994.0,828.0,301711.0,19428.0,80.0,3923.0
2017-05-19,Friday,14.016644272916533,5042810.16,14.206909585507773,17.35287533157482,359773,3.036463742415356,1.9913319787755057,1.6222979489844986,583659,6.556897045035307,298.0,6708.0,4.0,325656.0,22244.0,3.0,4790.0,2291.0,17842.0,844.0,313522.0,20135.0,83.0,4266.0
2017-05-20,Saturday,13.086933526465218,4752349.78,13.054762564215128,15.168407423828105,363137,2.962033199591339,1.7084680988167,1.6759212087999846,608589,6.072645182972232,436.0,9746.0,2.0,329176.0,18649.0,2.0,5086.0,3159.0,21993.0,615.0,313495.0,18587.0,85.0,4518.0
2017-05-21,Sunday,13.756673901523444,4335291.97,13.505743420552136,15.051545763113443,315141,3.3705817396022733,1.8579410803418153,1.672054731056892,526933,5.638105793880338,351.0,7722.0,4.0,279664.0,22389.0,8.0,4955.0,2681.0,19173.0,884.0,266453.0,20608.0,77.0,4468.0
2017-05-22,Monday,13.526983738150976,4108374.92,14.327655373770027,15.818213336757573,303717,3.015036333165414,1.938099612468186,1.6108680119980112,489248,6.48007955369255,185.0,3420.0,2.0,273994.0,21955.0,0.0,4129.0,1687.0,12123.0,612.0,269366.0,15687.0,64.0,3529.0
2017-05-23,Tuesday,13.445632334053132,4302562.01,14.707896330818947,15.511993081185135,319997,3.0074983202967527,1.9775696647156067,1.5930024343978224,509756,6.376456682630107,186.0,3520.0,3.0,290248.0,21703.0,1.0,4280.0,1639.0,13925.0,631.0,283984.0,15248.0,61.0,3777.0
2017-05-24,Wednesday,13.508305264517912,4495739.6,14.73832470190222,16.06120669364879,332813,2.951624485822369,1.9908978916088012,1.6054571185620754,534317,6.512666167653572,162.0,4112.0,3.0,305048.0,19251.0,1.0,4196.0,1537.0,14888.0,720.0,295502.0,15845.0,64.0,3633.0
2017-05-25,Thursday,13.437199885106486,4537796.15,14.445928118652926,16.606608795473747,337704,2.835926225333428,1.9411282365621965,1.5969547295856727,539298,6.87588072624657,167.0,4606.0,2.0,309060.0,19085.0,0.0,4724.0,1648.0,14777.0,824.0,298542.0,17030.0,64.0,4104.0
2017-05-26,Friday,13.621690707649504,4112592.75,13.775177228525726,15.282200619379626,301915,3.1795457661924718,1.8764120365003394,1.624672507162612,490513,6.2318091803818705,213.0,4374.0,4.0,270269.0,23132.0,3.0,3874.0,1964.0,14661.0,851.0,261240.0,19000.0,80.0,3324.0
2017-05-27,Saturday,12.549424161348513,3311491.85,11.901491166285068,12.62712220891631,263876,3.098795153784353,1.4935686079825372,1.6902522396883384,446017,5.6471063694874735,287.0,6650.0,0.0,238560.0,14855.0,8.0,3481.0,2414.0,17124.0,520.0,224434.0,15634.0,72.0,3109.0
2017-05-28,Sunday,12.689933286340064,3024417.18,11.908533068179434,12.38093842483035,238332,3.2262756994444723,1.5111849017337158,1.705247302082809,406415,5.260989719351152,276.0,5992.0,2.0,213366.0,15636.0,1.0,3025.0,2337.0,15796.0,484.0,201479.0,14997.0,54.0,2679.0
2017-05-29,Monday,13.527774024505542,2847366.46,13.453303443069986,11.9001045215053,210483,3.6825050954233833,1.8199324886095314,1.6829435156283405,354231,5.070971652238192,126.0,3850.0,0.0,180859.0,23063.0,2.0,2549.0,1483.0,13811.0,586.0,176872.0,14959.0,45.0,2285.0
2017-05-30,Tuesday,13.17650350079424,3865485.42,14.266254818780302,15.002677408798686,293362,2.995198560140713,1.8797935656288136,1.6006503909845173,469570,6.262273307652272,174.0,3094.0,2.0,263996.0,22403.0,2.0,3629.0,1441.0,11722.0,452.0,262031.0,13969.0,41.0,3154.0
2017-05-31,Wednesday,15.641929016819109,5072270.89,12.191684423226853,14.6925119394915,324274,2.929390638780784,1.9070146234357366,1.6003503210248124,518952,6.592830427274086,138.0,3474.0,3.0,294870.0,21757.0,2.0,4000.0,1575.0,13866.0,492.0,290167.0,14071.0,72.0,3479.0
2017-06-01,Thursday,13.185699177541784,4492183.11,14.605550662871353,15.395045193129938,340686,2.9121199286146187,1.9258439736296764,1.604374702805516,546588,6.399858814578029,191.0,4190.0,5.0,312014.0,20022.0,0.0,4227.0,1814.0,14956.0,532.0,303667.0,15388.0,61.0,3674.0
2017-06-02,Friday,13.196089892812711,4529307.13,14.130107357060592,15.514559096740486,343231,2.9171497329786646,1.8646216687886583,1.617033426467889,555016,6.4144397395272295,278.0,4993.0,2.0,314120.0,19164.0,0.0,4642.0,2058.0,15727.0,730.0,302705.0,17250.0,67.0,4087.0
2017-06-03,Saturday,12.290492315892335,4150622.16,13.10044082644227,13.475076100796542,337710,2.8833937105800835,1.6101086731219094,1.6813567854075981,567811,5.728668499786609,314.0,7292.0,0.0,308763.0,16417.0,2.0,4886.0,2483.0,18399.0,454.0,295513.0,15862.0,73.0,4362.0
2017-06-04,Sunday,13.669569515998415,3966704.03,13.534905703564682,14.688373164245796,290185,3.352131709082137,1.8501633440736083,1.6733738821786102,485588,5.7195715150182505,318.0,5929.0,2.0,258003.0,21853.0,3.0,4035.0,2167.0,16844.0,610.0,248410.0,17833.0,70.0,3570.0
2017-06-05,Monday,13.150818368855242,3950216.52,14.662743094396252,14.385656628204018,300378,3.098037339618747,1.928270712235916,1.6063293583418226,482506,6.019969499955953,160.0,3475.0,1.0,270480.0,22526.0,1.0,3687.0,1572.0,12971.0,513.0,266876.0,14468.0,65.0,3257.0
2017-06-06,Tuesday,12.930510156062711,4368921.98,15.003783381821801,15.012752224428812,337877,2.8334746668166226,1.9400657339801168,1.5965750850161449,539446,6.5276178236644675,175.0,3917.0,4.0,309085.0,20108.0,0.0,4531.0,1653.0,13664.0,547.0,303477.0,13876.0,71.0,3933.0
2017-06-07,Wednesday,13.215153262464762,4439326.79,15.053995157675699,15.393315958526705,335927,2.9077763025895504,1.9894085322108674,1.599457620256782,537301,6.472176802096975,212.0,4500.0,0.0,307576.0,19177.0,2.0,4415.0,1643.0,14501.0,616.0,299522.0,15030.0,65.0,3880.0
2017-06-08,Thursday,13.423357084195375,4690939.79,14.966210001173346,15.826589137748323,349461,2.9781999135812005,2.0089678104280595,1.6009397329029562,559466,6.285635098218312,249.0,4774.0,1.0,319439.0,20293.0,2.0,4674.0,1829.0,15986.0,794.0,308788.0,17180.0,69.0,4113.0
2017-06-09,Friday,13.208543323157746,4465332.99,14.301270284436276,15.356099633994353,338064,2.9505571726063704,1.8889894812816508,1.6175132519286288,546823,6.330948863003425,290.0,4996.0,1.0,308688.0,19464.0,1.0,4588.0,2051.0,15329.0,786.0,297485.0,17566.0,68.0,4046.0
2017-06-10,Saturday,12.375371320510437,4129339.65,12.918350032068687,13.594627690500309,333674,2.8977130073065327,1.5986937849517795,1.6852436809580609,562322,5.765685549764775,389.0,7999.0,3.0,304678.0,15960.0,5.0,4575.0,2712.0,18675.0,465.0,291045.0,15919.0,70.0,4113.0
2017-06-11,Sunday,13.528973983209656,3775787.82,13.313436134766704,14.215300913567596,279089,3.370780145401646,1.8011713109438208,1.6773323205142445,468125,5.7606221740617105,354.0,6607.0,4.0,246970.0,21322.0,0.0,3777.0,2494.0,16706.0,747.0,237365.0,17512.0,55.0,3431.0
2017-06-12,Monday,12.970706982397754,3990930.89,14.513720632230742,14.233447734934956,307688,3.038987968331557,1.8825321754504565,1.6110735550297703,495708,6.068038660661679,167.0,3477.0,1.0,278100.0,22179.0,1.0,3723.0,1687.0,12592.0,593.0,273425.0,15390.0,57.0,3276.0
2017-06-13,Tuesday,12.617944767811608,4166521.07,14.749798205148643,14.588894811117907,330206,2.750538542606736,1.8611213908893236,1.6004675869002987,528484,6.560597662277603,209.0,3880.0,1.0,303978.0,17865.0,3.0,4237.0,1668.0,12986.0,493.0,296964.0,13717.0,66.0,3747.0
2017-06-14,Wednesday,13.250372301616713,4576572.59,14.830482345741622,15.691115553728324,345392,2.8698715662204104,1.9650941249363043,1.599023717978413,552290,6.490606939993672,249.0,4449.0,4.0,315974.0,20022.0,2.0,4655.0,1793.0,14412.0,630.0,308275.0,15355.0,62.0,4176.0
2017-06-15,Thursday,13.414741584860892,4613383.29,14.796701403060746,15.847659618188022,343904,2.9633656194752023,1.984939256304085,1.6036364799478924,551497,6.389462035403957,168.0,4809.0,4.0,314083.0,20328.0,3.0,4471.0,1722.0,15722.0,707.0,304103.0,16931.0,77.0,3940.0
2017-06-16,Friday,13.0319398743732,4402528.12,14.473780805743042,14.649146404756689,337826,2.963494580050085,1.886214412153002,1.618250223487831,546687,6.285962908285223,239.0,4866.0,1.0,308707.0,19984.0,1.0,3982.0,2047.0,15543.0,752.0,297600.0,17665.0,54.0,3408.0
2017-06-17,Saturday,12.407056267969365,3901076.26,12.972813302552563,13.568485177128126,314424,2.884651171666285,1.6095442459863116,1.6816241762715314,528743,6.018137470391123,292.0,6945.0,3.0,287698.0,15833.0,5.0,3617.0,2238.0,17867.0,478.0,274768.0,15265.0,72.0,3124.0
2017-06-18,Sunday,12.900202732545617,3534100.84,13.262023389236399,12.951685422651487,273957,3.2892837197078375,1.710827903649113,1.675766634909858,459088,5.394559654238667,285.0,6176.0,2.0,244014.0,19745.0,5.0,3689.0,2177.0,17051.0,606.0,233582.0,16483.0,61.0,3338.0
2017-06-19,Monday,12.823938985247109,3879459.55,14.443015135961401,14.185226780643733,302517,2.9818882244634186,1.852163448665695,1.609093042705038,486778,6.171055818365656,227.0,3875.0,4.0,272841.0,21567.0,2.0,3956.0,1801.0,12369.0,497.0,269056.0,14531.0,57.0,3458.0
2017-06-20,Tuesday,15.326354655258864,4829426.31,12.810602756665729,15.347618684929305,315106,2.996113815668378,1.9633984119629584,1.605885003776507,506024,8.828805341182303,219.0,3719.0,1.0,284869.0,22173.0,1.0,4094.0,1739.0,13268.0,555.0,280342.0,14934.0,60.0,3556.0
2017-06-21,Wednesday,13.183028468391376,4313552.83,14.897268570140593,15.298298823876976,327205,2.929940679390596,1.963911156614355,1.6096820036368638,526696,6.400008324877468,211.0,4176.0,3.0,298740.0,19501.0,1.0,4480.0,1765.0,14362.0,582.0,290938.0,14972.0,67.0,3866.0
2017-06-22,Thursday,13.451067108979244,4500794.31,14.754585174544449,16.040354148921864,334605,2.9603573766082394,1.984649153479476,1.6002570194707193,535454,6.423901562804646,197.0,4832.0,1.0,305338.0,19888.0,2.0,4316.0,1854.0,15252.0,602.0,295885.0,16467.0,79.0,3807.0
2017-06-23,Friday,13.236245169791834,4459846.92,14.284632442048034,15.613577608807054,336942,2.921567183669593,1.8907489716331,1.6248642199547696,547485,6.461091269002675,232.0,5167.0,1.0,308394.0,18940.0,1.0,4178.0,2021.0,15607.0,691.0,297503.0,16810.0,79.0,3591.0
2017-06-24,Saturday,12.541962950677451,3932256.56,13.081115185424219,13.812056711574936,313528,2.9598995942946087,1.6406286200913476,1.6819422826669388,527336,5.789762364842961,345.0,6261.0,1.0,285048.0,17623.0,1.0,4203.0,2415.0,16426.0,446.0,274602.0,15194.0,56.0,3750.0
2017-06-25,Sunday,14.383710912623895,3523491.36,13.343669444956435,15.013662891962356,244964,3.6350128998546727,1.9193148380986593,1.6545410754233274,405303,5.741375034729936,366.0,7392.0,4.0,212781.0,20724.0,1.0,3638.0,2452.0,16735.0,805.0,202603.0,18254.0,82.0,3268.0
2017-06-26,Monday,13.374987204083553,3841309.7,14.336755768481774,14.483185063190357,287201,3.2089084996222157,1.9175392495151478,1.6225291694666801,465992,5.927399046908698,167.0,3226.0,4.0,258013.0,21932.0,3.0,3763.0,1721.0,12306.0,666.0,252483.0,15949.0,55.0,3320.0
2017-06-27,Tuesday,13.13835652034231,4171309.95,14.644664082082896,15.195817151772282,317491,2.964628005203297,1.9240681783105662,1.6054691314084493,509722,6.2185981040825835,205.0,3945.0,2.0,291174.0,18155.0,7.0,3954.0,1725.0,13197.0,670.0,282684.0,15162.0,73.0,3412.0
2017-06-28,Wednesday,13.551734482228822,4233778.68,14.626523179525295,16.04832904418041,312416,2.9943654934446378,1.9821475852709207,1.6036566629109905,501008,6.406927326104583,192.0,3675.0,0.0,286025.0,18659.0,0.0,3819.0,1688.0,12986.0,739.0,277411.0,15509.0,76.0,3331.0
2017-06-29,Thursday,13.815176178563808,4274443.14,14.570685340781022,16.618948649329997,309402,2.994289338789019,2.0129658502530687,1.6068318886109334,497157,6.757625232507317,164.0,3741.0,4.0,283028.0,18360.0,2.0,4039.0,1678.0,13776.0,783.0,272135.0,16688.0,72.0,3536.0
2017-06-30,Friday,12.98182121697706,3880538.98,13.882651940272481,14.708876648568237,298921,2.94686639613811,1.8022210550613706,1.625820869059049,485992,6.3679360772010405,235.0,3928.0,1.0,274003.0,16965.0,4.0,3743.0,1919.0,13335.0,778.0,261927.0,16997.0,73.0,3273.0
2017-07-01,Saturday,12.659053716891657,3064554.36,12.193888771481932,12.779141193414958,242084,3.1407714677549943,1.543630929759918,1.7063953008046793,413091,5.710594022781253,311.0,4442.0,1.0,219004.0,15504.0,10.0,2781.0,2278.0,13510.0,597.0,207876.0,14712.0,71.0,2447.0
2017-07-02,Sunday,12.681053251965801,2549690.61,11.594369090922761,12.088113592920296,201063,3.2776007022674483,1.4702881186493784,1.712537861267364,344328,5.3951031123393225,238.0,3852.0,2.0,179899.0,14634.0,1.0,2409.0,1936.0,11711.0,472.0,171428.0,12835.0,47.0,2137.0
2017-07-03,Monday,12.057163531190291,2296986.11,11.796225881400737,11.546354571286594,190508,3.0328183593339912,1.42229024502908,1.7005795032229618,323974,5.504554239850766,269.0,2477.0,0.0,172525.0,13070.0,1.0,2116.0,1759.0,8625.0,332.0,167064.0,10406.0,36.0,1885.0
2017-07-04,Tuesday,12.927955913471553,2358240.15,12.730751785393867,12.013180000804033,182414,3.3819939807251638,1.645825978269212,1.7203723398423367,313820,5.308950096983575,196.0,3391.0,3.0,159656.0,16953.0,1.0,2196.0,1563.0,10441.0,326.0,156728.0,10812.0,49.0,2038.0
2017-07-05,Wednesday,12.838456725503114,3176349.74,13.384914596967523,13.632169538429617,247409,3.0787682743958382,1.7184164682772252,1.639026874527604,405510,5.877872936667369,269.0,2806.0,2.0,222155.0,19351.0,6.0,2797.0,1787.0,10433.0,423.0,219880.0,11883.0,71.0,2510.0
2017-07-06,Thursday,12.774474940334128,3489833.26,13.719203879671893,14.446634185981814,273188,2.8639938430677776,1.7525562616220334,1.616300862409769,441554,6.2390037895244195,174.0,2861.0,3.0,250765.0,15983.0,0.0,3367.0,1638.0,11429.0,375.0,244286.0,11936.0,64.0,2921.0
